bedrooms,bathrooms,house_size,price
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,129900.0
2.0,2.0,1247.0,315000.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,129900.0
2.0,1.0,1247.0,129900.0
2.0,1.0,1247.0,129900.0
2.0,1.0,1247.0,129900.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,129900.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,129900.0
2.0,2.0,1247.0,315000.0
2.0,2.0,1247.0,315000.0
2.0,2.0,1247.0,315000.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
2.0,2.0,1247.0,315000.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
2.0,2.0,1247.0,315000.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,129900.0
2.0,1.0,1247.0,129900.0
2.0,2.0,1247.0,315000.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
2.0,2.0,1247.0,315000.0
2.0,1.0,1247.0,59900.0
2.0,1.0,1247.0,59900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
12.0,4.0,1247.0,49900.0
4.0,3.0,1245.0,725000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
3.0,4.0,1245.0,769000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
1.0,1.0,1245.0,375000.0
4.0,2.0,1244.0,499000.0
4.0,2.0,1244.0,499000.0
4.0,2.0,1244.0,499000.0
4.0,2.0,1244.0,499000.0
4.0,2.0,1244.0,499000.0
4.0,2.0,1244.0,499000.0
4.0,2.0,1244.0,499000.0
4.0,2.0,1244.0,499000.0
4.0,2.0,1244.0,499000.0
5.0,3.0,12405.0,350000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
8.0,3.0,1240.0,159000.0
6.0,7.0,1240.0,849000.0
6.0,7.0,1240.0,849000.0
6.0,7.0,1240.0,849000.0
6.0,7.0,1240.0,849000.0
6.0,7.0,1240.0,849000.0
6.0,7.0,1240.0,849000.0
6.0,7.0,1240.0,849000.0
6.0,7.0,1240.0,849000.0
6.0,7.0,1240.0,849000.0
6.0,7.0,1240.0,849000.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,559900.0
5.0,4.0,1240.0,835000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1395000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,889000.0
5.0,4.0,1240.0,925000.0
5.0,4.0,1240.0,1025000.0
5.0,4.0,1240.0,559900.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,675000.0
4.0,3.0,1240.0,1250000.0
4.0,3.0,1240.0,675000.0
33.0,15.0,1240.0,12500000.0
33.0,15.0,1240.0,12500000.0
33.0,15.0,1240.0,12500000.0
33.0,15.0,1240.0,12500000.0
33.0,15.0,1240.0,12500000.0
33.0,15.0,1240.0,12500000.0
33.0,15.0,1240.0,12500000.0
33.0,15.0,1240.0,12500000.0
33.0,15.0,1240.0,12500000.0
3.0,3.0,1240.0,639000.0
3.0,2.0,1240.0,799900.0
3.0,1.0,1240.0,199900.0
3.0,3.0,1240.0,819000.0
3.0,2.0,1240.0,490000.0
3.0,4.0,1240.0,639000.0
3.0,3.0,1240.0,420000.0
3.0,4.0,1240.0,639000.0
3.0,1.0,1240.0,199900.0
3.0,4.0,1240.0,639000.0
3.0,3.0,1240.0,420000.0
3.0,2.0,1240.0,595000.0
3.0,2.0,1240.0,490000.0
3.0,3.0,1240.0,524500.0
3.0,3.0,1240.0,819000.0
3.0,3.0,1240.0,639000.0
3.0,2.0,1240.0,695000.0
3.0,2.0,1240.0,799900.0
3.0,3.0,1240.0,639000.0
3.0,2.0,1240.0,799900.0
3.0,1.0,1240.0,199900.0
3.0,2.0,1240.0,695000.0
3.0,3.0,1240.0,819000.0
3.0,2.0,1240.0,490000.0
3.0,2.0,1240.0,595000.0
3.0,3.0,1240.0,524500.0
3.0,3.0,1240.0,420000.0
3.0,4.0,1240.0,639000.0
3.0,3.0,1240.0,639000.0
3.0,2.0,1240.0,799900.0
3.0,1.0,1240.0,199900.0
3.0,2.0,1240.0,695000.0
3.0,3.0,1240.0,819000.0
3.0,2.0,1240.0,490000.0
3.0,2.0,1240.0,595000.0
3.0,3.0,1240.0,524500.0
3.0,3.0,1240.0,420000.0
3.0,4.0,1240.0,639000.0
3.0,3.0,1240.0,639000.0
3.0,1.0,1240.0,199900.0
3.0,2.0,1240.0,799900.0
3.0,2.0,1240.0,695000.0
3.0,3.0,1240.0,819000.0
3.0,2.0,1240.0,490000.0
3.0,2.0,1240.0,595000.0
3.0,3.0,1240.0,524500.0
3.0,3.0,1240.0,639000.0
3.0,2.0,1240.0,799900.0
3.0,1.0,1240.0,199900.0
3.0,2.0,1240.0,695000.0
3.0,3.0,1240.0,819000.0
3.0,2.0,1240.0,490000.0
3.0,2.0,1240.0,595000.0
3.0,3.0,1240.0,524500.0
3.0,3.0,1240.0,420000.0
3.0,4.0,1240.0,639000.0
3.0,4.0,1240.0,639000.0
3.0,4.0,1240.0,639000.0
3.0,4.0,1240.0,639000.0
3.0,3.0,1240.0,639000.0
3.0,2.0,1240.0,799900.0
3.0,1.0,1240.0,199900.0
3.0,2.0,1240.0,695000.0
3.0,3.0,1240.0,819000.0
3.0,2.0,1240.0,490000.0
3.0,3.0,1240.0,420000.0
3.0,2.0,1240.0,595000.0
3.0,3.0,1240.0,524500.0
3.0,3.0,1240.0,639000.0
3.0,2.0,1240.0,799900.0
3.0,1.0,1240.0,199900.0
3.0,2.0,1240.0,695000.0
3.0,3.0,1240.0,819000.0
3.0,2.0,1240.0,490000.0
3.0,3.0,1240.0,420000.0
3.0,2.0,1240.0,595000.0
3.0,3.0,1240.0,524500.0
3.0,3.0,1240.0,639000.0
3.0,2.0,1240.0,799900.0
3.0,1.0,1240.0,199900.0
3.0,2.0,1240.0,695000.0
3.0,3.0,1240.0,819000.0
3.0,2.0,1240.0,490000.0
3.0,2.0,1240.0,595000.0
3.0,3.0,1240.0,524500.0
3.0,3.0,1240.0,420000.0
3.0,4.0,1240.0,639000.0
3.0,2.0,1240.0,799900.0
3.0,4.0,1240.0,639000.0
3.0,3.0,1240.0,639000.0
3.0,2.0,1240.0,799900.0
3.0,1.0,1240.0,199900.0
3.0,2.0,1240.0,695000.0
3.0,3.0,1240.0,819000.0
3.0,2.0,1240.0,490000.0
3.0,2.0,1240.0,595000.0
3.0,3.0,1240.0,524500.0
3.0,3.0,1240.0,420000.0
3.0,2.0,1240.0,490000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,1.0,1240.0,260000.0
2.0,1.0,1240.0,260000.0
2.0,1.0,1240.0,260000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,1.0,1240.0,260000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,1.0,1240.0,260000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,1.0,1240.0,260000.0
2.0,1.0,1240.0,260000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,1.0,1240.0,260000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,1.0,1240.0,260000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,260000.0
2.0,2.0,1240.0,364000.0
2.0,1.0,1240.0,299000.0
2.0,1.0,1240.0,299000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
1.0,1.0,1240.0,134000.0
7.0,9.0,1238.0,1470000.0
7.0,9.0,1238.0,1470000.0
7.0,9.0,1238.0,1470000.0
7.0,9.0,1238.0,1470000.0
7.0,9.0,1238.0,1470000.0
7.0,9.0,1238.0,1470000.0
7.0,9.0,1238.0,1470000.0
7.0,9.0,1238.0,1470000.0
7.0,9.0,1238.0,1470000.0
6.0,5.0,1238.0,2500000.0
6.0,5.0,1238.0,2500000.0
6.0,5.0,1238.0,2500000.0
6.0,5.0,1238.0,2500000.0
6.0,5.0,1238.0,2500000.0
6.0,5.0,1238.0,2500000.0
6.0,5.0,1238.0,2500000.0
6.0,5.0,1238.0,2500000.0
6.0,5.0,1238.0,2500000.0
5.0,3.0,1238.0,699000.0
5.0,3.0,1238.0,699000.0
5.0,3.0,1238.0,699000.0
5.0,3.0,1238.0,699000.0
5.0,3.0,1238.0,699000.0
5.0,3.0,1238.0,699000.0
5.0,3.0,1238.0,699000.0
5.0,3.0,1238.0,699000.0
5.0,3.0,1238.0,699000.0
4.0,4.0,1238.0,599000.0
4.0,2.0,1238.0,429900.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,419000.0
4.0,4.0,1238.0,599000.0
4.0,5.0,1238.0,1350000.0
4.0,4.0,1238.0,599000.0
4.0,5.0,1238.0,1350000.0
4.0,2.0,1238.0,399000.0
4.0,4.0,1238.0,599000.0
4.0,2.0,1238.0,269000.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,429900.0
4.0,2.0,1238.0,419000.0
4.0,5.0,1238.0,925000.0
4.0,5.0,1238.0,1050000.0
4.0,5.0,1238.0,1350000.0
4.0,2.0,1238.0,399000.0
4.0,5.0,1238.0,1050000.0
4.0,2.0,1238.0,429900.0
4.0,2.0,1238.0,419000.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,269000.0
4.0,4.0,1238.0,599000.0
4.0,2.0,1238.0,399000.0
4.0,5.0,1238.0,1050000.0
4.0,2.0,1238.0,429900.0
4.0,2.0,1238.0,419000.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,269000.0
4.0,4.0,1238.0,599000.0
4.0,5.0,1238.0,1350000.0
4.0,2.0,1238.0,399000.0
4.0,5.0,1238.0,1050000.0
4.0,2.0,1238.0,429900.0
4.0,2.0,1238.0,419000.0
4.0,2.0,1238.0,269000.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,399000.0
4.0,5.0,1238.0,1050000.0
4.0,2.0,1238.0,429900.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,419000.0
4.0,2.0,1238.0,269000.0
4.0,4.0,1238.0,599000.0
4.0,5.0,1238.0,1350000.0
4.0,5.0,1238.0,1350000.0
4.0,5.0,1238.0,1350000.0
4.0,2.0,1238.0,399000.0
4.0,5.0,1238.0,1050000.0
4.0,2.0,1238.0,429900.0
4.0,2.0,1238.0,419000.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,269000.0
4.0,4.0,1238.0,599000.0
4.0,5.0,1238.0,1050000.0
4.0,2.0,1238.0,399000.0
4.0,2.0,1238.0,429900.0
4.0,2.0,1238.0,419000.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,269000.0
4.0,4.0,1238.0,599000.0
4.0,2.0,1238.0,399000.0
4.0,5.0,1238.0,1050000.0
4.0,2.0,1238.0,429900.0
4.0,2.0,1238.0,419000.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,269000.0
4.0,4.0,1238.0,599000.0
4.0,2.0,1238.0,399000.0
4.0,5.0,1238.0,1050000.0
4.0,2.0,1238.0,429900.0
4.0,2.0,1238.0,419000.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,269000.0
4.0,4.0,1238.0,599000.0
4.0,2.0,1238.0,429900.0
4.0,3.0,1238.0,385000.0
4.0,2.0,1238.0,419000.0
4.0,4.0,1238.0,599000.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,279900.0
3.0,2.0,1238.0,279900.0
3.0,2.0,1238.0,279900.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,339000.0
3.0,2.0,1238.0,329900.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,339000.0
3.0,2.0,1238.0,329900.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,339000.0
3.0,2.0,1238.0,329900.0
3.0,2.0,1238.0,279900.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,339000.0
3.0,2.0,1238.0,329900.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,339000.0
3.0,2.0,1238.0,329900.0
3.0,2.0,1238.0,279900.0
3.0,2.0,1238.0,279900.0
3.0,2.0,1238.0,279900.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,339000.0
3.0,2.0,1238.0,329900.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,339000.0
3.0,2.0,1238.0,329900.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,339000.0
3.0,2.0,1238.0,329900.0
3.0,3.0,1238.0,399900.0
3.0,2.0,1238.0,339000.0
3.0,2.0,1238.0,329900.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
2.0,3.0,1238.0,269000.0
17.0,18.0,1238.0,3975000.0
17.0,18.0,1238.0,3975000.0
17.0,18.0,1238.0,3975000.0
17.0,18.0,1238.0,3975000.0
17.0,18.0,1238.0,3975000.0
17.0,18.0,1238.0,3975000.0
17.0,18.0,1238.0,3975000.0
17.0,18.0,1238.0,3975000.0
17.0,18.0,1238.0,3975000.0
17.0,18.0,1238.0,3975000.0
15.0,15.0,1238.0,2150000.0
15.0,15.0,1238.0,2150000.0
15.0,15.0,1238.0,2150000.0
15.0,15.0,1238.0,2150000.0
15.0,15.0,1238.0,2150000.0
15.0,15.0,1238.0,2150000.0
15.0,15.0,1238.0,2150000.0
15.0,15.0,1238.0,2150000.0
15.0,15.0,1238.0,2150000.0
7.0,7.0,1237.0,398900.0
7.0,7.0,1237.0,398900.0
7.0,7.0,1237.0,398900.0
7.0,7.0,1237.0,398900.0
7.0,7.0,1237.0,398900.0
7.0,7.0,1237.0,398900.0
7.0,7.0,1237.0,398900.0
7.0,7.0,1237.0,398900.0
4.0,2.0,1237.0,599000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,699900.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,999000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,699900.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,999000.0
4.0,3.0,1237.0,625000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,699900.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,999000.0
4.0,2.0,1237.0,699900.0
4.0,4.0,1237.0,999000.0
4.0,3.0,1237.0,625000.0
4.0,2.0,1237.0,599000.0
4.0,4.0,1237.0,850000.0
4.0,3.0,1237.0,625000.0
4.0,2.0,1237.0,310000.0
4.0,2.0,1237.0,699900.0
4.0,4.0,1237.0,999000.0
4.0,3.0,1237.0,625000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,699900.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,999000.0
4.0,2.0,1237.0,599000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,699900.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,999000.0
4.0,2.0,1237.0,599000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,699900.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,999000.0
4.0,3.0,1237.0,625000.0
4.0,2.0,1237.0,599000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,699900.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,999000.0
4.0,2.0,1237.0,599000.0
4.0,3.0,1237.0,625000.0
4.0,2.0,1237.0,599000.0
4.0,2.0,1237.0,599000.0
4.0,2.0,1237.0,699900.0
4.0,2.0,1237.0,599000.0
4.0,2.0,1237.0,699900.0
4.0,4.0,1237.0,999000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,699900.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,999000.0
4.0,2.0,1237.0,699900.0
4.0,4.0,1237.0,999000.0
4.0,3.0,1237.0,625000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,699900.0
4.0,4.0,1237.0,999000.0
4.0,2.0,1237.0,310000.0
4.0,4.0,1237.0,850000.0
4.0,2.0,1237.0,310000.0
3.0,1.0,1237.0,199900.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,375000.0
3.0,3.0,1237.0,699000.0
3.0,1.0,1237.0,200000.0
3.0,3.0,1237.0,1500000.0
3.0,2.0,1237.0,490000.0
3.0,1.0,1237.0,199900.0
3.0,3.0,1237.0,1500000.0
3.0,2.0,1237.0,455000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,375000.0
3.0,1.0,1237.0,200000.0
3.0,3.0,1237.0,699000.0
3.0,1.0,1237.0,199900.0
3.0,3.0,1237.0,1500000.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,3.0,1237.0,699000.0
3.0,2.0,1237.0,375000.0
3.0,1.0,1237.0,199900.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,375000.0
3.0,3.0,1237.0,699000.0
3.0,1.0,1237.0,199900.0
3.0,2.0,1237.0,259900.0
3.0,2.0,1237.0,289900.0
3.0,1.0,1237.0,200000.0
3.0,2.0,1237.0,375000.0
3.0,3.0,1237.0,699000.0
3.0,2.0,1237.0,490000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,455000.0
3.0,3.0,1237.0,1500000.0
3.0,2.0,1237.0,490000.0
3.0,1.0,1237.0,199900.0
3.0,1.0,1237.0,200000.0
3.0,3.0,1237.0,1500000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,455000.0
3.0,3.0,1237.0,699000.0
3.0,2.0,1237.0,375000.0
3.0,1.0,1237.0,199900.0
3.0,3.0,1237.0,1500000.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,455000.0
3.0,3.0,1237.0,699000.0
3.0,2.0,1237.0,375000.0
3.0,2.0,1237.0,490000.0
3.0,1.0,1237.0,199900.0
3.0,3.0,1237.0,1500000.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,455000.0
3.0,2.0,1237.0,375000.0
3.0,3.0,1237.0,699000.0
3.0,2.0,1237.0,490000.0
3.0,1.0,1237.0,199900.0
3.0,3.0,1237.0,1500000.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,455000.0
3.0,2.0,1237.0,375000.0
3.0,3.0,1237.0,699000.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,3.0,1237.0,699000.0
3.0,2.0,1237.0,375000.0
3.0,1.0,1237.0,199900.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,375000.0
3.0,3.0,1237.0,699000.0
3.0,2.0,1237.0,490000.0
3.0,1.0,1237.0,199900.0
3.0,3.0,1237.0,1500000.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,455000.0
3.0,3.0,1237.0,699000.0
3.0,2.0,1237.0,375000.0
3.0,1.0,1237.0,199900.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,375000.0
3.0,3.0,1237.0,699000.0
3.0,3.0,1237.0,1500000.0
3.0,2.0,1237.0,490000.0
3.0,1.0,1237.0,199900.0
3.0,3.0,1237.0,1500000.0
3.0,1.0,1237.0,200000.0
3.0,1.0,1237.0,185000.0
3.0,2.0,1237.0,455000.0
3.0,3.0,1237.0,699000.0
2.0,2.0,1237.0,475000.0
2.0,2.0,1237.0,399500.0
2.0,2.0,1237.0,389000.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,399500.0
2.0,2.0,1237.0,475000.0
2.0,2.0,1237.0,389000.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,399500.0
2.0,2.0,1237.0,475000.0
2.0,2.0,1237.0,389000.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,399500.0
2.0,2.0,1237.0,475000.0
2.0,2.0,1237.0,389000.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,475000.0
2.0,2.0,1237.0,399500.0
2.0,2.0,1237.0,389000.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,475000.0
2.0,2.0,1237.0,399500.0
2.0,2.0,1237.0,389000.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,475000.0
2.0,2.0,1237.0,399500.0
2.0,2.0,1237.0,389000.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,249900.0
2.0,2.0,1237.0,475000.0
2.0,2.0,1237.0,399500.0
2.0,2.0,1237.0,389000.0
2.0,2.0,1237.0,249900.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
12.0,7.0,1237.0,4900000.0
1.0,1.0,1237.0,274900.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,274900.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,274900.0
1.0,1.0,1237.0,274900.0
1.0,1.0,1237.0,274900.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,274900.0
1.0,1.0,1237.0,120000.0
1.0,1.0,1237.0,120000.0
